sku_id,category,current_price,cost,optimal_price,price_change_pct,current_units,predicted_units_at_optimal,current_profit,optimal_profit_estimate,predicted_elasticity,profit_lift_pct
SKU-001966,Home & Decor,74.02,31.17,82.9,12.0,517,458.5,22153.45,23716.9,-1.06,7.0573657827561975
SKU-001965,Home & Decor,110.2,61.73,123.42,12.0,944,836.2,45755.68,51585.57,-1.07,12.741347085214327
SKU-001964,Home & Decor,110.16,53.98,123.38,12.0,502,443.8,28202.36,30796.58,-1.088,9.198591890891405
SKU-001963,Home & Decor,67.63,33.98,75.75,12.0,726,641.5,24429.9,26792.72,-1.092,9.671836560935576
SKU-001962,Home & Decor,31.35,18.43,35.11,12.0,574,514.5,7416.08,8582.86,-0.966,15.733109675192303
SKU-001961,Home & Decor,161.23,81.43,180.58,12.0,456,406.3,36388.8,40283.29,-1.018,10.702441410543905
SKU-001960,Home & Decor,74.45,45.5,83.38,12.0,528,473.1,15285.6,17923.9,-0.968,17.260035589051135
SKU-001967,Home & Decor,139.88,62.88,156.67,12.0,671,595.2,51667.0,55818.3,-1.058,8.034722356629963
SKU-001959,Home & Decor,152.0,73.17,170.24,12.0,711,628.2,56048.13,60981.0,-1.092,8.801132169797633
SKU-001957,Home & Decor,97.98,56.24,109.74,12.0,602,533.7,25127.48,28552.39,-1.062,13.630137204367498
SKU-001956,Home & Decor,70.0,39.37,78.4,12.0,262,229.3,8025.06,8950.42,-1.176,11.530879519903902
SKU-001955,Home & Decor,156.76,77.18,175.57,12.0,203,178.6,16154.74,17567.9,-1.132,8.747649296738924
SKU-001954,Home & Decor,90.48,46.39,101.34,12.0,728,660.5,32097.52,36290.37,-0.859,13.062847223087637
SKU-001953,Home & Decor,18.71,13.19,20.96,12.0,330,289.4,1821.6,2246.9,-1.16,23.347606499780426
SKU-001952,Home & Decor,151.08,77.11,169.21,12.0,350,305.5,25889.5,28140.74,-1.199,8.695571563761373
SKU-001951,Home & Decor,201.81,101.4,226.03,12.0,214,191.5,21487.74,23866.92,-0.98,11.072267255653667
SKU-001958,Home & Decor,30.69,18.14,34.37,12.0,683,615.2,8571.65,9987.2,-0.922,16.514323379979356
SKU-001968,Home & Decor,80.33,40.28,89.97,12.0,720,640.7,28836.0,31838.43,-1.029,10.412089055347472
SKU-001969,Home & Decor,70.11,36.68,78.52,12.0,1241,1107.6,41486.63,46344.39,-1.004,11.709218126418076
SKU-001970,Home & Decor,78.04,39.15,87.4,12.0,154,134.9,5989.06,6508.99,-1.169,8.68132895646394
SKU-001987,Home & Decor,82.9,39.95,92.85,12.0,807,724.8,34660.65,38338.04,-0.948,10.609697163786592
SKU-001986,Home & Decor,13.26,6.59,14.85,12.0,522,468.2,3481.74,3867.73,-0.96,11.086123604864252
SKU-001985,Home & Decor,151.89,85.95,170.12,12.0,890,784.2,58686.6,66003.14,-1.117,12.467139006178574
SKU-001984,Home & Decor,156.13,92.46,174.87,12.0,102,90.9,6494.34,7489.92,-1.018,15.329964245789407
SKU-001983,Home & Decor,136.73,68.14,153.14,12.0,766,674.3,52539.94,57313.06,-1.125,9.084745814327144
SKU-001982,Home & Decor,29.18,14.68,32.68,12.0,846,746.1,12267.0,13431.82,-1.108,9.495557185946035
SKU-001981,Home & Decor,133.49,59.33,149.51,12.0,684,608.1,50725.44,54837.9,-1.038,8.107292908647024
SKU-001980,Home & Decor,97.47,51.11,109.17,12.0,508,457.9,23550.88,26581.31,-0.917,12.867587113517631
SKU-001979,Home & Decor,183.16,74.41,205.14,12.0,146,130.2,15877.5,17023.37,-1.009,7.216942213824584
SKU-001978,Home & Decor,138.7,70.83,155.34,12.0,90,82.8,6108.3,6996.38,-0.737,14.538906078614344
SKU-001977,Home & Decor,17.26,10.26,19.33,12.0,507,452.3,3549.0,4103.0,-1.007,15.610030994646372
SKU-001976,Home & Decor,19.87,10.22,22.25,12.0,1034,933.3,9978.1,11231.43,-0.904,12.560808169892068
SKU-001975,Home & Decor,93.68,46.41,104.92,12.0,194,174.8,9170.38,10227.71,-0.92,11.529838458166397
SKU-001974,Home & Decor,123.58,59.1,138.41,12.0,142,130.6,9156.16,10359.36,-0.737,13.140880019571522
SKU-001973,Home & Decor,72.5,35.93,81.2,12.0,312,277.6,11409.84,12568.08,-1.03,10.151237878883478
SKU-001972,Home & Decor,42.75,19.91,47.88,12.0,705,620.1,16102.2,17344.39,-1.132,7.714411695296297
SKU-001971,Home & Decor,126.73,60.77,141.94,12.0,675,596.9,44523.0,48452.8,-1.084,8.826449250948954
SKU-002028,Home & Decor,168.17,75.72,188.35,12.0,93,82.5,8597.85,9288.11,-1.061,8.028286141302775
SKU-002029,Home & Decor,70.38,30.44,78.83,12.0,852,754.8,34028.88,36522.36,-1.069,7.327540606684679
SKU-002030,Home & Decor,46.4,23.19,51.97,12.0,209,184.8,4850.89,5316.88,-1.088,9.60627843550359
SKU-002031,Home & Decor,51.17,23.78,57.31,12.0,420,371.5,11503.8,12454.99,-1.084,8.268485196196051
SKU-002088,Home & Decor,40.19,20.67,45.01,12.0,722,635.8,14093.44,15477.64,-1.122,9.821590754279995
SKU-002087,Home & Decor,45.0,25.03,50.4,12.0,87,77.0,1737.39,1953.34,-1.078,12.429563886058958
SKU-002086,Home & Decor,119.22,64.71,133.53,12.0,488,429.8,26600.88,29574.44,-1.121,11.17842717985269
SKU-002085,Home & Decor,59.35,28.29,66.47,12.0,65,57.8,2018.9,2206.56,-1.037,9.29516073109118
SKU-002084,Home & Decor,80.59,36.18,90.26,12.0,426,374.9,18918.66,20276.12,-1.127,7.17524391262383
SKU-002083,Home & Decor,127.26,65.36,142.53,12.0,251,226.7,15536.9,17491.24,-0.9,12.578699740617516
SKU-002082,Home & Decor,89.32,49.28,100.04,12.0,537,476.0,21501.48,24160.63,-1.064,12.367288205277038
SKU-002089,Home & Decor,202.0,100.96,226.24,12.0,542,482.6,54763.68,60455.31,-1.025,10.393074387988532
SKU-002081,Home & Decor,76.29,49.77,85.44,12.0,429,384.8,11377.08,13729.37,-0.958,20.67569182953799
SKU-002079,Home & Decor,179.19,84.92,200.69,12.0,364,326.0,34314.28,37740.47,-0.973,9.984735218107454
SKU-002078,Home & Decor,95.99,43.19,107.51,12.0,144,129.0,7603.2,8298.84,-0.969,9.149305555555554
SKU-002077,Home & Decor,142.86,84.09,160.0,12.0,452,402.9,26564.04,30584.52,-1.015,15.135047229261822
SKU-002076,Home & Decor,175.71,88.86,196.8,12.0,418,371.8,36303.3,40128.63,-1.034,10.53714125162173
SKU-002075,Home & Decor,60.04,34.79,67.24,12.0,259,232.9,6539.75,7560.22,-0.936,15.604113307083601
SKU-002074,Home & Decor,98.3,62.43,110.1,12.0,474,423.0,17002.38,20162.97,-1.004,18.58910340787583
SKU-002073,Home & Decor,202.89,88.55,227.24,12.0,710,643.7,81181.4,89276.13,-0.865,9.97116334529833
SKU-002080,Home & Decor,73.3,34.29,82.1,12.0,380,344.8,14823.8,16482.33,-0.858,11.188291801022698
SKU-002090,Home & Decor,61.05,31.79,68.38,12.0,638,567.2,18667.88,20752.59,-1.037,11.167363407092811
SKU-002091,Home & Decor,39.22,19.2,43.93,12.0,408,367.2,8168.16,9079.62,-0.93,11.158694246929546
SKU-002092,Home & Decor,18.84,11.74,21.1,12.0,591,534.0,4196.1,4999.08,-0.894,19.136340887967386
SKU-002109,Home & Decor,56.22,28.48,62.97,12.0,453,409.2,12566.22,14111.06,-0.898,12.293593459290065
SKU-002108,Home & Decor,32.77,15.85,36.7,12.0,515,454.2,8713.8,9470.77,-1.109,8.68702517845259
SKU-002107,Home & Decor,138.1,77.58,154.67,12.0,848,746.3,51320.96,57534.53,-1.127,12.107275467956956
SKU-002106,Home & Decor,82.42,41.44,92.31,12.0,191,165.7,7827.18,8430.65,-1.252,7.70992873550882
SKU-002105,Home & Decor,99.44,64.63,111.37,12.0,462,411.7,16082.22,19245.0,-1.017,19.666314725205858
SKU-002104,Home & Decor,143.44,79.94,160.65,12.0,439,385.9,27876.5,31148.88,-1.137,11.738848133732716
SKU-002103,Home & Decor,148.7,67.33,166.54,12.0,145,131.4,11798.65,13033.27,-0.871,10.46407851745752
SKU-002102,Home & Decor,27.2,15.45,30.46,12.0,566,496.5,6650.5,7454.98,-1.155,12.096534095180811
SKU-002101,Home & Decor,45.43,21.9,50.88,12.0,787,720.1,18518.11,20869.58,-0.784,12.698218122691785
SKU-002100,Home & Decor,21.79,11.15,24.4,12.0,654,589.3,6958.56,7811.03,-0.919,12.250666804626231
SKU-002099,Home & Decor,109.77,48.62,122.94,12.0,834,750.5,50999.1,55780.34,-0.931,9.375145835906906
SKU-002098,Home & Decor,55.45,31.36,62.1,12.0,183,163.4,4408.47,5024.48,-0.998,13.97332861514311
SKU-002097,Home & Decor,74.77,37.02,83.74,12.0,606,535.1,22876.5,25001.26,-1.098,9.287959259502099
SKU-002096,Home & Decor,145.02,71.91,162.42,12.0,123,107.9,8992.53,9770.02,-1.152,8.64595391953098
SKU-002095,Home & Decor,149.11,66.05,167.0,12.0,196,173.2,16279.76,17488.27,-1.09,7.423389533998037
SKU-002094,Home & Decor,134.4,59.36,150.53,12.0,365,324.1,27389.6,29543.5,-1.05,7.86393375587815
SKU-002093,Home & Decor,122.78,65.75,137.51,12.0,478,421.0,27260.34,30214.74,-1.12,10.83772249355659
SKU-002072,Home & Decor,83.53,52.72,93.55,12.0,1113,990.3,34291.53,40438.62,-1.03,17.925971807032237
SKU-002272,Home & Decor,99.42,53.36,111.35,12.0,732,674.0,33715.92,39087.1,-0.728,15.930693868059965
SKU-002071,Home & Decor,35.85,19.1,40.15,12.0,646,581.9,10820.5,12250.67,-0.922,13.217226560694971
SKU-002069,Home & Decor,129.93,77.41,145.52,12.0,261,236.5,13707.72,16110.58,-0.869,17.529246293329592
SKU-002047,Home & Decor,148.69,84.72,166.53,12.0,1356,1199.0,86743.32,98093.44,-1.086,13.08471937666209
SKU-002046,Home & Decor,72.44,38.03,81.13,12.0,82,73.7,2821.62,3176.64,-0.942,12.582133667892915
SKU-002045,Home & Decor,56.19,30.35,62.93,12.0,155,137.6,4005.2,4482.82,-1.052,11.924997503245782
SKU-002044,Home & Decor,131.49,63.03,147.27,12.0,266,236.5,18210.36,19919.81,-1.038,9.387238912355379
SKU-002043,Home & Decor,29.82,14.0,33.4,12.0,391,351.8,6185.62,6824.79,-0.932,10.333159812597614
SKU-002042,Home & Decor,84.98,36.61,95.18,12.0,700,612.1,33859.0,35850.61,-1.184,5.882069759886588
SKU-002041,Home & Decor,71.08,35.85,79.61,12.0,432,389.8,15219.36,17059.27,-0.906,12.089273136321111
SKU-002048,Home & Decor,93.37,49.84,104.57,12.0,708,639.1,30819.24,34982.72,-0.903,13.509353248165755
SKU-002040,Home & Decor,157.53,82.38,176.43,12.0,470,420.1,35320.5,39515.43,-0.99,11.876757124049764
SKU-002038,Home & Decor,86.86,45.42,97.28,12.0,594,534.7,24615.36,27732.15,-0.928,12.661972036972035
SKU-002037,Home & Decor,183.7,91.57,205.74,12.0,780,688.2,71861.4,78579.95,-1.104,9.349316879437364
SKU-002036,Home & Decor,36.14,21.85,40.48,12.0,768,691.0,10974.72,12870.54,-0.933,17.274427046885954
SKU-002035,Home & Decor,88.15,51.84,98.73,12.0,460,405.8,16702.6,19027.71,-1.106,13.920647084884985
SKU-002034,Home & Decor,87.72,45.94,98.25,12.0,510,456.6,21307.8,23881.92,-0.976,12.08064652380818
SKU-002033,Home & Decor,24.95,10.13,27.94,12.0,379,343.0,5616.78,6110.8,-0.88,8.7954308340366
SKU-002032,Home & Decor,89.62,55.74,100.37,12.0,539,478.5,18261.32,21358.38,-1.05,16.959672137611093
SKU-002039,Home & Decor,166.4,88.48,186.37,12.0,954,853.4,74335.68,83538.04,-0.983,12.37946568861683
SKU-002049,Home & Decor,103.29,50.82,115.68,12.0,339,302.1,17787.33,19593.08,-1.018,10.151889013134618
SKU-002050,Home & Decor,48.8,26.0,54.66,12.0,629,564.7,14341.2,16180.95,-0.952,12.828424399631832
SKU-002051,Home & Decor,107.96,54.51,120.92,12.0,171,152.8,9139.95,10144.58,-0.995,10.991635621639052
SKU-002068,Home & Decor,15.12,9.25,16.93,12.0,1086,972.7,6374.82,7474.88,-0.972,17.25633037481844
SKU-002067,Home & Decor,133.22,72.67,149.21,12.0,783,713.6,47410.65,54619.16,-0.818,15.204410823306592
SKU-002066,Home & Decor,144.57,79.56,161.92,12.0,1058,935.7,68780.58,77062.0,-1.084,12.040346272159951
SKU-002065,Home & Decor,133.42,63.84,149.43,12.0,810,738.7,56359.8,63225.36,-0.813,12.181661396953135
SKU-002064,Home & Decor,61.74,34.7,69.15,12.0,234,210.5,6327.36,7253.02,-0.932,14.62948212208568
SKU-002063,Home & Decor,18.36,10.52,20.56,12.0,1070,943.9,8388.8,9479.98,-1.106,13.007581537287827
SKU-002062,Home & Decor,191.29,100.9,214.24,12.0,667,592.4,60290.13,67141.19,-1.047,11.363485200645629
SKU-002061,Home & Decor,35.45,16.66,39.7,12.0,611,544.3,11480.69,12542.96,-1.02,9.252666869325775
SKU-002060,Home & Decor,47.99,21.3,53.75,12.0,133,114.2,3549.77,3706.38,-1.343,4.411835132980446
SKU-002059,Home & Decor,48.55,32.5,54.38,12.0,120,108.1,1926.0,2364.84,-0.921,22.78504672897197
SKU-002058,Home & Decor,169.35,92.93,189.67,12.0,642,570.7,49061.64,55208.8,-1.039,12.52946293682804
SKU-002057,Home & Decor,160.62,71.1,179.89,12.0,669,597.1,59888.88,64962.03,-1.003,8.470938177504749
SKU-002056,Home & Decor,27.06,13.3,30.31,12.0,578,515.8,7953.28,8772.95,-1.004,10.306062404441963
SKU-002055,Home & Decor,134.57,72.28,150.72,12.0,283,256.0,17628.07,20078.93,-0.885,13.903166937730571
SKU-002054,Home & Decor,35.59,15.29,39.86,12.0,201,179.7,4080.3,4415.87,-0.987,8.224150185035416
SKU-002053,Home & Decor,95.23,57.69,106.66,12.0,752,654.1,28230.08,32027.99,-1.231,13.453415647422883
SKU-002052,Home & Decor,14.4,8.66,16.13,12.0,423,375.0,2428.02,2800.36,-1.063,15.335129035180927
SKU-002070,Home & Decor,61.81,29.74,69.23,12.0,266,240.0,8530.62,9478.11,-0.907,11.10693009417838
SKU-001950,Home & Decor,55.27,29.5,61.9,12.0,487,436.3,12549.99,14138.11,-0.969,12.654352712631646
SKU-002273,Home & Decor,131.37,48.85,147.13,12.0,576,512.7,47531.52,50391.4,-1.027,6.016807373296729
SKU-002275,Home & Decor,41.64,20.06,46.64,12.0,85,75.5,1834.3,2005.38,-1.051,9.326718639262932
SKU-002495,Home & Decor,73.77,36.04,82.62,12.0,564,497.6,21279.72,23177.52,-1.106,8.91835042942295
SKU-002494,Home & Decor,116.14,60.15,130.08,12.0,421,368.4,23571.79,25763.73,-1.177,9.298996809321647
SKU-002493,Home & Decor,175.29,79.71,196.32,12.0,457,407.0,43680.06,47465.83,-1.022,8.66704395552571
SKU-002492,Home & Decor,192.74,85.27,215.87,12.0,398,350.1,42773.06,45717.78,-1.132,6.884520303200192
SKU-002491,Home & Decor,19.56,10.35,21.91,12.0,95,85.1,874.95,983.61,-0.97,12.418995371164065
SKU-002490,Home & Decor,94.88,44.11,106.27,12.0,610,546.2,30969.7,33949.95,-0.975,9.623115496759716
SKU-002489,Home & Decor,172.75,77.26,193.48,12.0,530,466.8,50609.7,54256.19,-1.12,7.205120757483252
SKU-002496,Home & Decor,57.61,37.41,64.52,12.0,927,819.3,18725.4,22214.23,-1.09,18.63153791107266
SKU-002488,Home & Decor,88.22,44.48,98.81,12.0,259,230.6,11328.66,12528.32,-1.024,10.589601947626637
SKU-002486,Home & Decor,60.93,28.78,68.24,12.0,185,163.0,5947.75,6434.06,-1.115,8.17636921524947
SKU-002485,Home & Decor,201.24,88.1,225.39,12.0,545,492.7,61661.3,67636.61,-0.891,9.690535230363295
SKU-002484,Home & Decor,130.42,80.26,146.07,12.0,417,372.8,20916.72,24536.76,-0.988,17.306920014227845
SKU-002483,Home & Decor,139.86,88.05,156.64,12.0,108,96.4,5595.48,6609.28,-1.007,18.118195400573335
SKU-002482,Home & Decor,50.43,26.26,56.48,12.0,256,225.8,6187.52,6823.64,-1.108,10.280694042201066
SKU-002481,Home & Decor,109.75,62.04,122.92,12.0,862,765.5,41126.02,46601.52,-1.048,13.313955495815065
SKU-002480,Home & Decor,130.23,73.08,145.86,12.0,826,741.7,47205.9,53982.77,-0.949,14.355980926113032
SKU-002487,Home & Decor,31.7,13.35,35.5,12.0,296,261.6,5431.6,5794.69,-1.091,6.684770601664325
SKU-002479,Home & Decor,112.89,60.1,126.44,12.0,626,561.9,33046.54,37274.12,-0.953,12.792806750721875
SKU-002497,Home & Decor,42.62,26.33,47.73,12.0,848,757.5,13813.92,16214.33,-0.996,17.3767475126539
SKU-002499,Home & Decor,118.61,70.58,132.84,12.0,668,600.5,32084.04,37388.02,-0.94,16.53152159142053
SKU-002515,Home & Decor,141.71,62.71,158.72,12.0,981,878.2,77499.0,84311.45,-0.977,8.790371488664373
SKU-002514,Home & Decor,134.41,85.02,150.54,12.0,277,245.9,13681.03,16108.08,-1.053,17.740257860702012
SKU-002513,Home & Decor,149.0,75.21,166.88,12.0,703,619.4,51874.37,56778.51,-1.117,9.45387866879155
SKU-002512,Home & Decor,39.27,25.16,43.98,12.0,173,152.2,2441.03,2863.98,-1.133,17.326702252737558
SKU-002511,Home & Decor,153.35,91.36,171.75,12.0,468,416.4,29011.32,33473.53,-1.031,15.380927169118808
SKU-002510,Home & Decor,64.24,38.43,71.95,12.0,209,184.0,5394.29,6169.01,-1.122,14.361852996409175
SKU-002509,Home & Decor,115.13,59.65,128.95,12.0,221,197.6,12261.08,13692.76,-0.988,11.676622287759319
SKU-002498,Home & Decor,138.72,71.93,155.37,12.0,690,623.1,46085.1,51989.76,-0.9,12.812514239960437
SKU-002508,Home & Decor,97.59,51.39,109.3,12.0,924,825.6,42688.8,47810.86,-0.994,11.998603849253197
SKU-002506,Home & Decor,179.0,72.59,200.48,12.0,250,217.4,26602.5,27797.47,-1.235,4.491946245653611
SKU-002505,Home & Decor,22.12,11.69,24.77,12.0,190,170.9,1981.7,2236.15,-0.935,12.839985870717063
SKU-002504,Home & Decor,165.86,90.18,185.76,12.0,342,299.0,25882.56,28576.32,-1.187,10.407625829902445
SKU-002503,Home & Decor,137.55,83.83,154.06,12.0,592,535.5,31802.24,37604.16,-0.886,18.243746352458203
SKU-002502,Home & Decor,73.78,36.88,82.63,12.0,285,255.4,10516.5,11684.51,-0.968,11.106451766272052
SKU-002501,Home & Decor,128.54,63.68,143.96,12.0,663,588.5,43002.18,47249.64,-1.051,9.877313196679793
SKU-002500,Home & Decor,85.67,38.56,95.95,12.0,542,484.2,25533.62,27787.99,-0.995,8.82902620153352
SKU-002507,Home & Decor,152.91,78.96,171.26,12.0,290,257.5,21445.5,23764.85,-1.05,10.815089412697287
SKU-002478,Home & Decor,35.31,19.34,39.55,12.0,331,296.6,5286.07,5992.96,-0.969,13.372694648387174
SKU-002477,Home & Decor,27.02,15.92,30.26,12.0,353,313.6,3918.3,4497.72,-1.044,14.787535410764875
SKU-002476,Home & Decor,205.74,84.29,230.43,12.0,810,732.2,98374.5,107001.84,-0.891,8.7698946373298
SKU-002454,Home & Decor,152.83,81.92,171.17,12.0,766,693.6,54317.06,61901.57,-0.876,13.963403026599753
SKU-002453,Home & Decor,27.79,15.39,31.12,12.0,366,326.3,4538.4,5133.73,-1.014,13.117618543980258
SKU-002452,Home & Decor,52.09,23.63,58.34,12.0,207,185.8,5891.22,6449.85,-0.953,9.482416205811361
SKU-002451,Home & Decor,182.69,86.29,204.61,12.0,427,383.4,41162.8,45362.73,-0.951,10.203217468199433
SKU-002450,Home & Decor,80.77,37.24,90.46,12.0,766,676.0,33343.98,35980.02,-1.102,7.905594952972006
SKU-002449,Home & Decor,50.77,25.14,56.86,12.0,717,639.1,18376.71,20272.62,-1.015,10.316917446049922
SKU-002448,Home & Decor,32.17,16.01,36.03,12.0,511,458.7,8257.76,9183.1,-0.953,11.205702272771312
SKU-002455,Home & Decor,89.01,41.22,99.69,12.0,442,393.4,21123.18,23001.22,-1.028,8.89089616241494
SKU-002447,Home & Decor,62.76,38.1,70.29,12.0,604,525.6,14894.64,16918.82,-1.227,13.589989419012483
SKU-002445,Home & Decor,47.21,29.48,52.88,12.0,317,281.2,5620.41,6579.67,-1.056,17.06743814063387
SKU-002444,Home & Decor,100.53,59.07,112.59,12.0,185,167.1,7670.1,8944.31,-0.897,16.612690838450604
SKU-002443,Home & Decor,103.44,58.55,115.85,12.0,501,449.9,22489.89,25779.59,-0.95,14.627461494920603
SKU-002442,Home & Decor,133.45,73.4,149.46,12.0,363,320.9,21798.15,24410.19,-1.087,11.982851755768253
SKU-002441,Home & Decor,28.37,14.23,31.77,12.0,738,651.4,10435.32,11428.0,-1.102,9.51269342962171
SKU-002440,Home & Decor,98.17,70.67,109.95,12.0,1255,1122.9,34512.5,44106.54,-0.982,27.798739587106127
SKU-002439,Home & Decor,95.6,43.92,107.07,12.0,477,422.2,24651.36,26659.9,-1.078,8.14778576111015
SKU-002446,Home & Decor,17.77,9.19,19.9,12.0,394,349.7,3380.52,3746.16,-1.052,10.816087465833647
SKU-002456,Home & Decor,161.43,88.84,180.8,12.0,550,488.5,39924.5,44920.16,-1.047,12.512767849315587
SKU-002457,Home & Decor,79.86,38.29,89.44,12.0,232,204.3,9644.24,10452.65,-1.12,8.38230902590562
SKU-002458,Home & Decor,110.05,55.63,123.26,12.0,481,432.7,26176.02,29264.4,-0.933,11.798508711408395
SKU-002475,Home & Decor,62.58,32.14,70.09,12.0,347,304.8,10562.68,11565.46,-1.145,9.49361336327521
SKU-002474,Home & Decor,40.64,20.56,45.52,12.0,770,691.9,15461.6,17268.22,-0.943,11.684560459460869
SKU-002473,Home & Decor,60.97,34.7,68.29,12.0,618,552.1,16234.86,18543.59,-0.995,14.22081865812208
SKU-002472,Home & Decor,167.04,78.71,187.08,12.0,434,382.4,38335.22,41444.33,-1.117,8.110322570210894
SKU-002471,Home & Decor,87.69,54.9,98.21,12.0,475,424.9,15575.25,18404.89,-0.983,18.167541451983116
SKU-002470,Home & Decor,108.13,54.53,121.11,12.0,688,616.9,36876.8,41071.02,-0.962,11.37360074626863
SKU-002469,Home & Decor,161.43,79.28,180.8,12.0,244,214.2,20044.6,21746.56,-1.149,8.490865370224409
SKU-002468,Home & Decor,82.55,41.76,92.46,12.0,112,99.7,4568.48,5054.35,-1.027,10.63526599656781
SKU-002467,Home & Decor,137.61,89.99,154.12,12.0,851,761.3,40524.62,48825.77,-0.983,20.484214287512124
SKU-002466,Home & Decor,18.89,9.29,21.16,12.0,338,304.6,3244.8,3614.28,-0.919,11.386834319526628
SKU-002465,Home & Decor,141.74,80.76,158.75,12.0,237,210.8,14452.26,16439.7,-1.034,13.751759240423311
SKU-002464,Home & Decor,131.13,65.65,146.87,12.0,194,170.3,12703.12,13829.99,-1.15,8.870812839680319
SKU-002463,Home & Decor,144.96,75.71,162.36,12.0,118,106.5,8171.5,9226.63,-0.906,12.912317200024459
SKU-002462,Home & Decor,57.75,36.32,64.68,12.0,386,343.5,8271.98,9743.03,-1.028,17.78352945727626
SKU-002461,Home & Decor,38.3,16.86,42.9,12.0,56,50.0,1200.64,1302.11,-0.998,8.451325959488255
SKU-002460,Home & Decor,102.16,64.61,114.42,12.0,379,335.7,14231.45,16718.81,-1.072,17.47790984052926
SKU-002459,Home & Decor,103.46,60.38,115.88,12.0,981,892.1,42261.48,49506.89,-0.838,17.14424104409027
SKU-002516,Home & Decor,108.76,47.18,121.81,12.0,265,233.0,16318.7,17390.81,-1.135,6.5698248022207695
SKU-002438,Home & Decor,150.01,70.52,168.01,12.0,527,473.8,41891.23,46188.15,-0.94,10.257325936717532
SKU-002517,Home & Decor,129.62,62.84,145.17,12.0,614,548.3,41002.92,45145.34,-0.998,10.102743902141608
SKU-002519,Home & Decor,53.6,28.22,60.03,12.0,618,551.3,15684.84,17538.86,-1.007,11.820458480928075
SKU-002576,Home & Decor,186.49,97.16,208.87,12.0,597,528.3,53330.01,59019.16,-1.078,10.667820988595356
SKU-002575,Home & Decor,102.25,56.86,114.52,12.0,194,173.1,8805.66,9979.64,-1.007,13.332106849458182
SKU-002574,Home & Decor,34.81,19.39,38.99,12.0,277,254.4,4271.34,4984.59,-0.753,16.69850679177962
SKU-002573,Home & Decor,125.94,63.38,141.05,12.0,693,615.0,43354.08,47769.8,-1.053,10.185246694198113
SKU-002572,Home & Decor,41.49,20.16,46.47,12.0,56,49.9,1194.48,1313.89,-1.01,9.996818699350364
SKU-002571,Home & Decor,114.26,82.9,127.97,12.0,1174,1038.2,36816.64,46793.62,-1.085,27.099105187219696
SKU-002570,Home & Decor,15.74,7.83,17.63,12.0,484,427.5,3828.44,4188.74,-1.096,9.411143964643554
SKU-002577,Home & Decor,139.12,94.52,155.81,12.0,516,451.7,23013.6,27684.92,-1.175,20.298084610838817
SKU-002569,Home & Decor,113.41,54.02,127.02,12.0,102,90.9,6057.78,6632.67,-1.021,9.490110238404181
SKU-002567,Home & Decor,61.09,24.01,68.42,12.0,168,150.5,6229.44,6682.87,-0.972,7.278824420814711
SKU-002566,Home & Decor,90.5,43.51,101.36,12.0,834,733.6,39189.66,42436.44,-1.132,8.284787364830404
SKU-002565,Home & Decor,213.39,102.11,239.0,12.0,671,588.6,74668.88,80571.02,-1.156,7.904417476196235
SKU-002564,Home & Decor,30.55,14.8,34.22,12.0,251,221.5,3953.25,4300.54,-1.103,8.784923796875987
SKU-002563,Home & Decor,127.67,68.39,142.99,12.0,448,403.3,26557.44,30087.83,-0.927,13.293412316849839
SKU-002562,Home & Decor,99.62,60.69,111.57,12.0,367,320.6,14287.31,16311.74,-1.194,14.16942727497339
SKU-002561,Home & Decor,110.93,62.18,124.24,12.0,428,385.5,20865.0,23926.33,-0.922,14.672082434699263
SKU-002568,Home & Decor,135.86,70.69,152.16,12.0,239,206.5,15575.63,16824.64,-1.29,8.01900147859187
SKU-002560,Home & Decor,78.62,38.76,88.05,12.0,889,794.4,35435.54,39161.21,-0.992,10.513936008876957
SKU-002578,Home & Decor,20.47,9.97,22.93,12.0,731,658.5,7675.5,8531.57,-0.922,11.153279916617809
SKU-002580,Home & Decor,48.34,24.41,54.14,12.0,386,343.5,9236.98,10211.76,-1.03,10.553016245569458
SKU-002596,Home & Decor,151.51,74.22,169.69,12.0,191,172.5,14762.39,16466.78,-0.9,11.545488230564294
SKU-002595,Home & Decor,91.11,54.5,102.04,12.0,208,186.2,7614.88,8852.56,-0.977,16.25344063202572
SKU-002594,Home & Decor,59.3,31.53,66.42,12.0,571,509.5,15856.67,17775.13,-1.005,12.09875717915554
SKU-002593,Home & Decor,106.66,55.4,119.46,12.0,512,452.7,26245.12,29001.7,-1.086,10.503209739563024
SKU-002592,Home & Decor,106.16,50.13,118.9,12.0,660,587.3,36979.8,40391.46,-1.029,9.225739457757998
SKU-002591,Home & Decor,139.84,78.76,156.62,12.0,261,233.5,15941.88,18181.0,-0.982,14.045520352681118
SKU-002590,Home & Decor,54.35,31.09,60.87,12.0,549,482.9,12769.74,14380.43,-1.133,12.613334335702998
SKU-002579,Home & Decor,23.74,15.39,26.59,12.0,1203,1059.2,10045.05,11861.97,-1.123,18.08771484462497
SKU-002589,Home & Decor,26.85,14.97,30.07,12.0,845,748.4,10038.6,11302.51,-1.071,12.590500667423733
SKU-002587,Home & Decor,103.47,65.4,115.89,12.0,754,670.8,28704.78,33868.44,-1.031,17.988850637419972
SKU-002586,Home & Decor,143.19,72.64,160.37,12.0,598,535.6,42188.9,46987.99,-0.973,11.375243251186905
