sku_id,category,week,price,competitor_price,cost,promo,units_sold
SKU-000036,Apparel,17,119.7,123.16,68.94,0,762
SKU-000036,Apparel,18,113.56,136.7,68.94,0,896
SKU-000036,Apparel,19,119.77,127.35,68.94,0,1022
SKU-000036,Apparel,20,113.39,143.14,68.94,0,1033
SKU-000036,Apparel,21,142.29,120.81,68.94,0,549
SKU-000036,Apparel,22,123.31,121.91,68.94,0,996
SKU-000036,Apparel,23,139.32,135.94,68.94,0,918
SKU-000036,Apparel,24,148.5,140.19,68.94,0,692
SKU-000036,Apparel,25,127.81,126.94,68.94,0,999
SKU-000037,Apparel,0,70.32,70.5,37.64,0,681
SKU-000037,Apparel,1,69.86,65.46,37.64,0,731
SKU-000037,Apparel,2,64.82,64.28,37.64,0,659
SKU-000037,Apparel,3,59.11,65.2,37.64,0,993
SKU-000037,Apparel,4,71.14,73.69,37.64,0,688
SKU-000037,Apparel,5,66.89,64.88,37.64,1,1158
SKU-000037,Apparel,6,81.27,71.58,37.64,0,585
SKU-000037,Apparel,7,66.0,77.35,37.64,0,827
SKU-000037,Apparel,8,63.38,68.93,37.64,0,716
SKU-000037,Apparel,9,56.28,69.27,37.64,0,1321
SKU-000037,Apparel,10,65.05,70.81,37.64,0,881
SKU-000037,Apparel,11,58.67,75.23,37.64,0,982
SKU-000037,Apparel,12,65.23,73.42,37.64,0,738
SKU-000037,Apparel,13,69.6,68.25,37.64,0,597
SKU-000037,Apparel,14,74.17,65.81,37.64,0,633
SKU-000037,Apparel,15,76.56,71.19,37.64,0,522
SKU-000037,Apparel,16,58.69,68.2,37.64,0,795
SKU-000037,Apparel,17,70.65,64.29,37.64,0,413
SKU-000037,Apparel,18,67.49,65.04,37.64,0,544
SKU-000037,Apparel,19,67.76,65.12,37.64,0,555
SKU-000037,Apparel,20,74.12,72.24,37.64,0,575
SKU-000037,Apparel,21,59.12,71.12,37.64,0,863
SKU-000037,Apparel,22,57.93,62.1,37.64,0,710
SKU-000037,Apparel,23,68.07,68.24,37.64,0,582
SKU-000037,Apparel,24,58.99,65.85,37.64,0,916
SKU-000037,Apparel,25,64.17,74.06,37.64,0,818
SKU-000038,Apparel,0,173.65,144.82,79.55,0,664
SKU-000038,Apparel,1,155.63,156.36,79.55,0,719
SKU-000038,Apparel,2,151.75,156.81,79.55,0,1062
SKU-000038,Apparel,3,142.72,156.9,79.55,0,1187
SKU-000038,Apparel,4,141.09,149.29,79.55,0,1236
SKU-000038,Apparel,5,142.95,145.16,79.55,0,729
SKU-000038,Apparel,6,172.24,168.82,79.55,0,897
SKU-000038,Apparel,7,156.55,158.15,79.55,0,895
SKU-000038,Apparel,8,148.26,147.75,79.55,0,965
SKU-000038,Apparel,9,114.14,150.18,79.55,0,1636
SKU-000038,Apparel,10,143.88,152.49,79.55,0,1272
SKU-000038,Apparel,11,139.34,174.08,79.55,0,1055
SKU-000038,Apparel,12,131.05,163.18,79.55,0,1318
SKU-000038,Apparel,13,156.2,145.85,79.55,0,859
SKU-000038,Apparel,14,153.27,161.6,79.55,0,823
SKU-000038,Apparel,15,159.12,138.82,79.55,0,684
SKU-000038,Apparel,16,135.3,140.78,79.55,0,734
SKU-000038,Apparel,17,173.01,164.46,79.55,0,572
SKU-000038,Apparel,18,178.25,157.35,79.55,0,424
SKU-000038,Apparel,19,128.48,167.41,79.55,0,905
SKU-000038,Apparel,20,161.81,148.14,79.55,0,620
SKU-000038,Apparel,21,144.17,173.91,79.55,0,843
SKU-000038,Apparel,22,172.14,171.67,79.55,0,784
SKU-000038,Apparel,23,168.29,135.57,79.55,0,502
SKU-000038,Apparel,24,161.44,139.17,79.55,0,746
SKU-000038,Apparel,25,157.38,151.46,79.55,0,781
SKU-000039,Apparel,0,124.39,129.99,70.67,0,851
SKU-000039,Apparel,1,119.36,147.17,70.67,0,1020
SKU-000039,Apparel,2,131.8,141.57,70.67,0,966
SKU-000039,Apparel,3,163.03,132.74,70.67,1,1238
SKU-000039,Apparel,4,120.48,143.47,70.67,0,958
SKU-000039,Apparel,5,123.71,142.01,70.67,1,1565
SKU-000039,Apparel,6,144.36,130.43,70.67,0,749
SKU-000039,Apparel,7,123.69,126.58,70.67,0,1104
SKU-000039,Apparel,8,132.59,155.42,70.67,0,1020
SKU-000039,Apparel,9,164.46,131.75,70.67,0,592
SKU-000039,Apparel,10,118.09,138.47,70.67,0,1222
SKU-000039,Apparel,11,126.35,131.39,70.67,0,1124
SKU-000039,Apparel,12,126.46,128.59,70.67,0,985
SKU-000039,Apparel,13,136.17,138.12,70.67,0,725
SKU-000039,Apparel,14,146.24,131.28,70.67,0,715
SKU-000039,Apparel,15,136.81,162.67,70.67,0,832
SKU-000039,Apparel,16,160.81,133.32,70.67,0,423
SKU-000039,Apparel,17,145.01,142.49,70.67,0,593
SKU-000039,Apparel,18,136.59,132.26,70.67,0,652
SKU-000039,Apparel,19,142.36,119.59,70.67,0,417
SKU-000039,Apparel,20,129.75,141.38,70.67,0,949
SKU-000039,Apparel,21,119.32,129.45,70.67,0,809
SKU-000039,Apparel,22,125.67,118.28,70.67,0,975
SKU-000039,Apparel,23,128.28,142.96,70.67,0,790
SKU-000039,Apparel,24,138.87,131.15,70.67,0,654
SKU-000039,Apparel,25,132.02,142.05,70.67,0,684
SKU-000040,Apparel,0,70.28,89.33,39.91,1,635
SKU-000040,Apparel,1,82.6,77.52,39.91,0,331
SKU-000040,Apparel,2,72.85,76.8,39.91,0,491
SKU-000040,Apparel,3,80.39,83.8,39.91,0,501
SKU-000040,Apparel,4,73.99,86.94,39.91,0,648
SKU-000040,Apparel,5,73.29,67.87,39.91,0,503
SKU-000040,Apparel,6,70.2,75.79,39.91,0,475
SKU-000040,Apparel,7,63.02,77.42,39.91,0,721
SKU-000040,Apparel,8,71.27,66.81,39.91,0,517
SKU-000040,Apparel,9,78.38,81.77,39.91,0,489
SKU-000040,Apparel,10,76.48,80.17,39.91,0,529
SKU-000040,Apparel,11,80.58,80.78,39.91,0,456
SKU-000040,Apparel,12,77.7,83.68,39.91,0,586
SKU-000040,Apparel,13,67.36,75.58,39.91,0,525
SKU-000040,Apparel,14,63.76,83.21,39.91,0,578
SKU-000040,Apparel,15,77.63,80.42,39.91,1,557
SKU-000040,Apparel,16,89.25,81.0,39.91,0,276
SKU-000040,Apparel,17,79.9,77.69,39.91,0,285
SKU-000040,Apparel,18,83.39,71.61,39.91,0,339
SKU-000040,Apparel,19,74.67,82.99,39.91,0,410
SKU-000040,Apparel,20,65.79,67.29,39.91,0,490
SKU-000040,Apparel,21,70.2,67.95,39.91,0,346
SKU-000040,Apparel,22,74.24,77.38,39.91,0,426
SKU-000040,Apparel,23,79.85,75.22,39.91,0,297
SKU-000040,Apparel,24,67.57,77.07,39.91,0,538
SKU-000040,Apparel,25,74.32,73.05,39.91,0,428
SKU-000041,Apparel,0,12.0,13.72,8.25,1,191
SKU-000041,Apparel,1,11.58,12.97,8.25,0,174
SKU-000041,Apparel,2,14.6,12.48,8.25,0,82
SKU-000041,Apparel,3,14.03,14.31,8.25,0,155
SKU-000041,Apparel,4,14.93,14.03,8.25,0,152
SKU-000041,Apparel,5,12.67,13.77,8.25,0,131
SKU-000041,Apparel,6,14.67,12.72,8.25,0,111
SKU-000041,Apparel,7,13.26,12.05,8.25,1,200
SKU-000041,Apparel,8,13.95,13.99,8.25,1,279
SKU-000041,Apparel,9,11.4,12.35,8.25,0,183
SKU-000041,Apparel,10,14.68,13.22,8.25,0,89
SKU-000041,Apparel,11,12.63,13.12,8.25,0,143
SKU-000041,Apparel,12,13.34,14.21,8.25,0,115
SKU-000041,Apparel,13,14.59,14.48,8.25,0,93
SKU-000041,Apparel,14,11.61,13.63,8.25,0,141
SKU-000041,Apparel,15,14.7,14.61,8.25,0,130
SKU-000041,Apparel,16,14.71,12.38,8.25,1,142
SKU-000041,Apparel,17,14.05,15.39,8.25,0,121
SKU-000041,Apparel,18,13.52,13.18,8.25,0,108
SKU-000041,Apparel,19,11.37,13.52,8.25,0,143
SKU-000041,Apparel,20,10.76,11.44,8.25,1,224
SKU-000041,Apparel,21,15.42,12.83,8.25,1,98
SKU-000041,Apparel,22,12.62,13.35,8.25,1,223
SKU-000041,Apparel,23,14.81,12.1,8.25,0,72
SKU-000041,Apparel,24,12.62,14.24,8.25,0,127
SKU-000041,Apparel,25,15.04,15.19,8.25,0,125
SKU-000042,Apparel,0,31.2,27.56,17.88,1,453
SKU-000042,Apparel,1,27.83,26.93,17.88,0,352
SKU-000042,Apparel,2,32.76,25.24,17.88,0,329
SKU-000042,Apparel,3,25.8,31.3,17.88,0,561
SKU-000042,Apparel,4,28.72,30.33,17.88,0,419
SKU-000042,Apparel,5,32.12,28.49,17.88,0,439
SKU-000042,Apparel,6,27.6,34.13,17.88,0,523
SKU-000042,Apparel,7,24.69,27.59,17.88,0,520
SKU-000042,Apparel,8,31.33,29.39,17.88,0,356
SKU-000042,Apparel,9,26.38,27.95,17.88,1,602
SKU-000042,Apparel,10,35.52,30.1,17.88,0,322
SKU-000042,Apparel,11,33.97,28.06,17.88,0,273
SKU-000042,Apparel,12,24.92,32.97,17.88,0,506
SKU-000042,Apparel,13,24.85,33.08,17.88,0,538
SKU-000042,Apparel,14,33.87,28.74,17.88,0,315
SKU-000042,Apparel,15,28.33,30.68,17.88,0,393
SKU-000042,Apparel,16,29.71,25.2,17.88,0,266
SKU-000042,Apparel,17,26.84,25.84,17.88,0,314
SKU-000042,Apparel,18,28.12,32.62,17.88,0,361
SKU-000042,Apparel,19,23.74,31.12,17.88,0,413
SKU-000042,Apparel,20,31.45,28.07,17.88,0,363
SKU-000042,Apparel,21,30.94,28.11,17.88,0,331
SKU-000042,Apparel,22,35.31,29.4,17.88,1,406
SKU-000042,Apparel,23,30.55,29.86,17.88,0,289
SKU-000042,Apparel,24,27.39,28.05,17.88,0,382
SKU-000042,Apparel,25,25.39,29.66,17.88,0,500
SKU-000043,Apparel,0,122.04,125.46,66.46,0,327
SKU-000043,Apparel,1,111.42,123.47,66.46,0,423
SKU-000043,Apparel,2,123.58,124.82,66.46,0,309
SKU-000043,Apparel,3,120.79,138.98,66.46,0,387
SKU-000043,Apparel,4,129.12,129.04,66.46,0,333
SKU-000043,Apparel,5,125.75,125.96,66.46,1,325
SKU-000043,Apparel,6,133.13,132.77,66.46,0,307
SKU-000043,Apparel,7,127.43,115.72,66.46,0,324
SKU-000043,Apparel,8,134.84,134.6,66.46,0,315
SKU-000043,Apparel,9,118.61,136.67,66.46,0,413
SKU-000043,Apparel,10,122.91,156.31,66.46,0,322
SKU-000043,Apparel,11,136.53,111.54,66.46,0,273
SKU-000043,Apparel,12,141.5,136.05,66.46,0,189
SKU-000043,Apparel,13,116.92,130.99,66.46,0,340
SKU-000043,Apparel,14,116.0,117.69,66.46,0,351
SKU-000043,Apparel,15,124.19,115.94,66.46,0,305
SKU-000043,Apparel,16,110.83,116.87,66.46,0,353
SKU-000043,Apparel,17,115.08,130.75,66.46,0,276
SKU-000043,Apparel,18,125.96,113.58,66.46,1,349
SKU-000043,Apparel,19,121.06,116.38,66.46,1,367
SKU-000043,Apparel,20,128.04,104.24,66.46,1,366
SKU-000043,Apparel,21,122.31,125.04,66.46,0,275
SKU-000043,Apparel,22,126.33,123.3,66.46,1,329
SKU-000043,Apparel,23,132.04,128.24,66.46,0,220
SKU-000043,Apparel,24,126.47,113.88,66.46,0,236
SKU-000043,Apparel,25,124.98,136.07,66.46,1,460
SKU-000044,Apparel,0,72.51,73.06,47.08,0,707
SKU-000044,Apparel,1,80.19,79.22,47.08,0,650
SKU-000044,Apparel,2,80.96,79.39,47.08,0,879
SKU-000044,Apparel,3,78.15,76.77,47.08,0,665
SKU-000044,Apparel,4,78.83,72.32,47.08,0,591
SKU-000044,Apparel,5,65.72,83.45,47.08,0,1203
SKU-000044,Apparel,6,85.73,78.36,47.08,0,596
SKU-000044,Apparel,7,83.52,83.38,47.08,0,640
SKU-000044,Apparel,8,75.3,70.29,47.08,0,887
SKU-000044,Apparel,9,81.48,78.12,47.08,0,717
SKU-000044,Apparel,10,86.29,74.42,47.08,0,637
SKU-000044,Apparel,11,70.16,69.79,47.08,1,1192
SKU-000044,Apparel,12,68.21,82.22,47.08,1,1524
SKU-000044,Apparel,13,65.57,64.99,47.08,0,1040
SKU-000044,Apparel,14,74.51,81.55,47.08,0,714
SKU-000044,Apparel,15,85.51,74.92,47.08,0,682
SKU-000044,Apparel,16,76.58,90.76,47.08,0,762
SKU-000044,Apparel,17,77.58,95.91,47.08,0,652
SKU-000044,Apparel,18,91.06,69.3,47.08,0,396
SKU-000044,Apparel,19,88.9,77.62,47.08,0,449
SKU-000044,Apparel,20,69.47,65.94,47.08,0,744
SKU-000044,Apparel,21,69.11,76.32,47.08,0,649
SKU-000044,Apparel,22,97.1,76.7,47.08,0,451
SKU-000044,Apparel,23,79.11,72.23,47.08,0,596
SKU-000044,Apparel,24,86.65,72.68,47.08,0,619
SKU-000044,Apparel,25,74.16,65.86,47.08,0,759
SKU-000045,Apparel,0,35.62,38.38,22.39,0,567
SKU-000045,Apparel,1,42.88,32.74,22.39,0,385
SKU-000045,Apparel,2,34.75,38.82,22.39,0,667
SKU-000045,Apparel,3,37.25,40.55,22.39,0,690
SKU-000045,Apparel,4,40.12,44.91,22.39,0,516
SKU-000045,Apparel,5,39.09,37.52,22.39,0,519
SKU-000045,Apparel,6,38.31,36.97,22.39,0,507
SKU-000045,Apparel,7,39.12,34.98,22.39,0,512
SKU-000045,Apparel,8,42.38,35.37,22.39,1,662
SKU-000045,Apparel,9,42.55,41.77,22.39,0,572
SKU-000045,Apparel,10,33.2,43.36,22.39,0,637
SKU-000045,Apparel,11,41.39,39.07,22.39,0,441
SKU-000045,Apparel,12,40.45,34.89,22.39,0,538
SKU-000045,Apparel,13,35.7,40.12,22.39,0,655
SKU-000045,Apparel,14,42.12,31.8,22.39,0,363
SKU-000045,Apparel,15,35.62,45.09,22.39,0,509
SKU-000045,Apparel,16,40.82,45.54,22.39,0,434
SKU-000045,Apparel,17,35.29,37.16,22.39,0,539
SKU-000045,Apparel,18,39.96,39.62,22.39,0,356
SKU-000045,Apparel,19,31.99,40.75,22.39,0,483
SKU-000045,Apparel,20,45.89,36.82,22.39,0,259
SKU-000045,Apparel,21,41.15,47.1,22.39,0,338
SKU-000045,Apparel,22,37.53,37.61,22.39,0,404
SKU-000045,Apparel,23,32.97,37.58,22.39,0,649
SKU-000045,Apparel,24,36.11,40.69,22.39,0,499
SKU-000045,Apparel,25,37.24,39.11,22.39,0,464
SKU-000046,Apparel,0,27.72,31.87,18.75,0,993
SKU-000046,Apparel,1,34.58,36.9,18.75,0,715
SKU-000046,Apparel,2,30.73,31.39,18.75,0,744
SKU-000046,Apparel,3,33.26,36.63,18.75,0,836
SKU-000046,Apparel,4,43.27,34.27,18.75,1,757
SKU-000046,Apparel,5,30.34,31.18,18.75,0,695
SKU-000046,Apparel,6,34.64,35.57,18.75,0,795
SKU-000046,Apparel,7,39.48,33.91,18.75,0,642
SKU-000046,Apparel,8,36.4,34.41,18.75,0,623
SKU-000046,Apparel,9,37.15,38.15,18.75,0,572
SKU-000046,Apparel,10,31.97,34.74,18.75,1,1248
SKU-000046,Apparel,11,41.83,39.75,18.75,0,483
SKU-000046,Apparel,12,30.56,37.26,18.75,0,814
SKU-000046,Apparel,13,33.95,34.53,18.75,0,644
SKU-000046,Apparel,14,35.69,34.51,18.75,0,560
SKU-000046,Apparel,15,36.24,40.33,18.75,0,608
SKU-000046,Apparel,16,34.35,31.28,18.75,0,459
SKU-000046,Apparel,17,34.17,38.0,18.75,0,628
SKU-000046,Apparel,18,34.6,37.77,18.75,0,419
SKU-000046,Apparel,19,35.01,34.97,18.75,0,508
SKU-000046,Apparel,20,26.95,33.54,18.75,0,751
SKU-000046,Apparel,21,39.44,35.51,18.75,0,372
SKU-000046,Apparel,22,37.25,36.79,18.75,0,484
SKU-000046,Apparel,23,38.62,32.81,18.75,0,369
SKU-000046,Apparel,24,31.44,36.97,18.75,0,642
SKU-000046,Apparel,25,29.98,33.8,18.75,0,751
SKU-000047,Apparel,0,172.83,186.12,94.24,1,1310
SKU-000047,Apparel,1,190.81,177.13,94.24,1,1019
SKU-000047,Apparel,2,179.8,182.25,94.24,0,672
SKU-000047,Apparel,3,175.39,163.35,94.24,0,873
SKU-000047,Apparel,4,202.76,173.41,94.24,0,672
SKU-000047,Apparel,5,180.11,182.78,94.24,0,855
SKU-000047,Apparel,6,174.8,185.02,94.24,0,802
SKU-000047,Apparel,7,154.59,177.27,94.24,0,1143
SKU-000047,Apparel,8,200.92,161.48,94.24,0,687
SKU-000047,Apparel,9,204.67,190.1,94.24,0,635
SKU-000047,Apparel,10,169.15,184.21,94.24,0,909
SKU-000047,Apparel,11,166.78,156.81,94.24,0,784
SKU-000047,Apparel,12,157.27,183.29,94.24,0,911
SKU-000047,Apparel,13,183.24,190.69,94.24,0,838
SKU-000047,Apparel,14,166.56,167.68,94.24,0,701
SKU-000047,Apparel,15,174.08,155.19,94.24,0,685
SKU-000047,Apparel,16,163.91,155.01,94.24,0,723
SKU-000047,Apparel,17,198.92,207.33,94.24,0,561
SKU-000047,Apparel,18,172.62,174.2,94.24,0,566
SKU-000047,Apparel,19,175.22,156.27,94.24,1,939
SKU-000047,Apparel,20,165.15,190.37,94.24,0,751
SKU-000047,Apparel,21,192.21,175.89,94.24,1,749
SKU-000047,Apparel,22,178.03,180.24,94.24,1,889
SKU-000047,Apparel,23,196.79,175.67,94.24,0,602
SKU-000047,Apparel,24,159.92,178.48,94.24,0,808
SKU-000047,Apparel,25,204.1,174.93,94.24,0,544
SKU-000048,Apparel,0,82.42,79.99,50.42,0,97
SKU-000048,Apparel,1,96.93,77.29,50.42,0,69
SKU-000048,Apparel,2,75.4,77.97,50.42,0,111
SKU-000048,Apparel,3,81.75,86.03,50.42,0,116
SKU-000048,Apparel,4,86.72,94.52,50.42,0,102
SKU-000048,Apparel,5,69.9,78.37,50.42,0,141
SKU-000048,Apparel,6,78.43,81.96,50.42,0,148
SKU-000048,Apparel,7,81.1,80.35,50.42,0,177
SKU-000048,Apparel,8,83.9,86.04,50.42,0,130
SKU-000048,Apparel,9,76.13,72.85,50.42,0,121
SKU-000048,Apparel,10,105.72,84.49,50.42,0,65
SKU-000048,Apparel,11,77.88,79.81,50.42,0,115
SKU-000048,Apparel,12,78.84,92.87,50.42,0,118
SKU-000048,Apparel,13,80.0,87.58,50.42,0,97
SKU-000048,Apparel,14,77.63,89.47,50.42,0,113
SKU-000048,Apparel,15,90.84,96.07,50.42,1,103
SKU-000048,Apparel,16,85.5,93.85,50.42,0,115
SKU-000048,Apparel,17,69.75,96.02,50.42,0,152
SKU-000048,Apparel,18,77.56,94.92,50.42,0,121
SKU-000048,Apparel,19,82.44,83.45,50.42,0,84
SKU-000048,Apparel,20,81.33,79.57,50.42,0,77
SKU-000048,Apparel,21,89.39,86.17,50.42,0,78
SKU-000048,Apparel,22,95.2,86.81,50.42,0,68
SKU-000048,Apparel,23,91.75,76.63,50.42,0,83
SKU-000048,Apparel,24,81.94,81.18,50.42,1,144
SKU-000048,Apparel,25,87.75,76.43,50.42,1,94
SKU-000049,Apparel,0,137.24,128.31,80.3,0,373
SKU-000049,Apparel,1,147.65,166.65,80.3,0,324
SKU-000049,Apparel,2,119.78,121.3,80.3,0,536
SKU-000049,Apparel,3,139.19,136.17,80.3,0,464
SKU-000049,Apparel,4,147.08,126.85,80.3,1,435
SKU-000049,Apparel,5,124.35,134.96,80.3,0,456
SKU-000049,Apparel,6,162.78,132.02,80.3,1,373
SKU-000049,Apparel,7,131.63,143.43,80.3,0,533
SKU-000049,Apparel,8,137.05,122.48,80.3,0,340
SKU-000049,Apparel,9,160.59,127.79,80.3,0,287
SKU-000049,Apparel,10,129.27,139.05,80.3,0,529
SKU-000049,Apparel,11,138.66,152.29,80.3,0,505
SKU-000049,Apparel,12,150.01,132.53,80.3,1,510
SKU-000049,Apparel,13,140.44,132.0,80.3,0,360
SKU-000049,Apparel,14,130.71,137.28,80.3,0,398
SKU-000049,Apparel,15,125.17,153.47,80.3,0,517
SKU-000049,Apparel,16,169.19,139.51,80.3,0,231
SKU-000049,Apparel,17,141.87,124.42,80.3,1,477
SKU-000049,Apparel,18,140.0,130.3,80.3,0,273
SKU-000049,Apparel,19,124.47,119.64,80.3,0,442
SKU-000049,Apparel,20,131.74,120.56,80.3,0,415
SKU-000049,Apparel,21,116.52,128.98,80.3,0,472
SKU-000049,Apparel,22,117.22,137.21,80.3,1,644
SKU-000049,Apparel,23,117.87,140.15,80.3,0,466
SKU-000049,Apparel,24,148.75,138.15,80.3,0,334
SKU-000049,Apparel,25,134.38,135.73,80.3,0,422
SKU-000050,Apparel,0,38.69,42.75,22.3,0,204
SKU-000050,Apparel,1,44.12,41.4,22.3,0,134
SKU-000050,Apparel,2,40.06,43.06,22.3,0,214
SKU-000050,Apparel,3,34.31,41.31,22.3,0,274
SKU-000050,Apparel,4,40.63,35.34,22.3,0,156
SKU-000050,Apparel,5,33.24,40.79,22.3,0,293
SKU-000050,Apparel,6,40.35,39.16,22.3,0,188
SKU-000050,Apparel,7,45.02,38.11,22.3,0,203
SKU-000050,Apparel,8,44.04,41.29,22.3,0,153
SKU-000050,Apparel,9,37.65,39.71,22.3,1,279
SKU-000050,Apparel,10,44.13,39.99,22.3,0,160
SKU-000050,Apparel,11,34.47,41.02,22.3,0,235
SKU-000050,Apparel,12,40.75,49.31,22.3,1,241
SKU-000050,Apparel,13,41.18,37.4,22.3,0,174
SKU-000050,Apparel,14,47.76,39.79,22.3,0,133
SKU-000050,Apparel,15,35.4,37.99,22.3,0,189
SKU-000050,Apparel,16,34.87,34.74,22.3,0,162
SKU-000050,Apparel,17,39.94,43.12,22.3,0,154
SKU-000050,Apparel,18,38.9,46.85,22.3,0,170
SKU-000050,Apparel,19,48.24,35.26,22.3,0,84
SKU-000050,Apparel,20,33.5,42.28,22.3,0,201
SKU-000050,Apparel,21,33.91,40.42,22.3,0,195
SKU-000050,Apparel,22,41.97,42.86,22.3,0,124
SKU-000050,Apparel,23,53.37,41.91,22.3,0,96
SKU-000050,Apparel,24,40.52,40.11,22.3,1,167
SKU-000050,Apparel,25,34.09,48.8,22.3,0,261
SKU-000051,Apparel,0,30.5,28.81,14.5,0,509
SKU-000051,Apparel,1,26.76,24.9,14.5,0,619
SKU-000051,Apparel,2,26.66,28.72,14.5,0,747
SKU-000051,Apparel,3,29.03,29.28,14.5,0,657
SKU-000051,Apparel,4,29.9,29.58,14.5,1,939
SKU-000051,Apparel,5,29.06,29.22,14.5,0,503
SKU-000051,Apparel,6,27.91,25.32,14.5,0,629
SKU-000051,Apparel,7,29.6,26.11,14.5,0,626
SKU-000051,Apparel,8,26.33,24.82,14.5,0,988
SKU-000051,Apparel,9,26.09,26.77,14.5,0,639
SKU-000051,Apparel,10,26.62,28.04,14.5,0,599
SKU-000051,Apparel,11,28.42,30.0,14.5,0,577
SKU-000051,Apparel,12,22.47,25.52,14.5,0,906
SKU-000051,Apparel,13,26.54,31.09,14.5,0,774
SKU-000051,Apparel,14,28.51,27.75,14.5,1,908
SKU-000051,Apparel,15,26.79,23.46,14.5,0,408
SKU-000051,Apparel,16,30.53,29.75,14.5,0,570
SKU-000051,Apparel,17,25.3,23.36,14.5,0,583
SKU-000051,Apparel,18,20.46,25.97,14.5,0,740
SKU-000051,Apparel,19,26.71,25.32,14.5,0,629
SKU-000051,Apparel,20,24.35,25.45,14.5,0,650
SKU-000051,Apparel,21,28.32,28.87,14.5,1,790
SKU-000051,Apparel,22,33.06,27.87,14.5,1,474
SKU-000051,Apparel,23,34.43,29.51,14.5,0,448
SKU-000051,Apparel,24,31.11,33.52,14.5,0,492
SKU-000051,Apparel,25,29.61,29.5,14.5,0,428
SKU-000052,Apparel,0,68.1,72.54,40.21,0,1087
SKU-000052,Apparel,1,76.1,78.57,40.21,0,783
SKU-000052,Apparel,2,70.44,78.33,40.21,0,861
SKU-000052,Apparel,3,68.18,78.25,40.21,1,1721
SKU-000052,Apparel,4,77.4,75.12,40.21,0,720
SKU-000052,Apparel,5,83.68,72.28,40.21,0,676
SKU-000052,Apparel,6,68.9,65.78,40.21,0,1109
SKU-000052,Apparel,7,65.69,88.78,40.21,0,1099
SKU-000052,Apparel,8,92.99,74.04,40.21,0,448
SKU-000052,Apparel,9,94.87,77.78,40.21,0,672
SKU-000052,Apparel,10,67.28,82.65,40.21,1,1583
SKU-000052,Apparel,11,71.48,69.49,40.21,0,990
SKU-000052,Apparel,12,76.9,75.25,40.21,1,1236
SKU-000052,Apparel,13,88.07,75.53,40.21,1,1123
SKU-000052,Apparel,14,64.52,78.14,40.21,0,1253
SKU-000052,Apparel,15,74.7,66.67,40.21,0,705
SKU-000052,Apparel,16,75.58,72.4,40.21,0,607
SKU-000052,Apparel,17,65.02,72.61,40.21,0,915
SKU-000052,Apparel,18,67.09,87.03,40.21,0,986
SKU-000052,Apparel,19,80.24,87.23,40.21,0,550
SKU-000052,Apparel,20,78.72,81.58,40.21,0,692
SKU-000052,Apparel,21,71.63,85.26,40.21,0,705
SKU-000052,Apparel,22,77.48,73.92,40.21,0,639
SKU-000052,Apparel,23,99.69,78.78,40.21,1,568
SKU-000052,Apparel,24,78.87,69.63,40.21,0,669
SKU-000052,Apparel,25,76.78,79.81,40.21,0,825
SKU-000053,Apparel,0,38.66,33.85,17.78,0,532
SKU-000053,Apparel,1,33.77,31.46,17.78,0,670
SKU-000053,Apparel,2,34.05,35.34,17.78,0,620
SKU-000053,Apparel,3,30.03,35.99,17.78,0,1017
SKU-000053,Apparel,4,41.66,36.58,17.78,0,522
SKU-000053,Apparel,5,34.26,32.43,17.78,0,695
SKU-000053,Apparel,6,36.0,34.28,17.78,0,778
SKU-000053,Apparel,7,37.24,34.73,17.78,0,644
SKU-000053,Apparel,8,36.8,40.98,17.78,0,778
SKU-000053,Apparel,9,30.97,32.93,17.78,0,764
SKU-000053,Apparel,10,33.46,32.6,17.78,0,658
SKU-000053,Apparel,11,28.57,34.58,17.78,0,921
SKU-000053,Apparel,12,34.43,32.27,17.78,0,626
SKU-000053,Apparel,13,30.14,32.94,17.78,0,682
SKU-000053,Apparel,14,36.72,34.04,17.78,0,527
SKU-000053,Apparel,15,33.38,31.67,17.78,0,512
SKU-000053,Apparel,16,36.54,30.54,17.78,0,435
SKU-000053,Apparel,17,28.45,34.39,17.78,0,726
SKU-000053,Apparel,18,36.0,28.43,17.78,0,471
SKU-000053,Apparel,19,37.51,34.46,17.78,1,689
SKU-000053,Apparel,20,37.15,40.89,17.78,0,507
SKU-000053,Apparel,21,38.89,34.68,17.78,0,499
SKU-000053,Apparel,22,38.64,28.1,17.78,0,334
SKU-000053,Apparel,23,39.85,34.76,17.78,0,531
SKU-000053,Apparel,24,32.64,40.48,17.78,0,646
SKU-000053,Apparel,25,30.21,35.62,17.78,0,841
SKU-000054,Apparel,0,86.8,87.19,51.92,0,623
SKU-000054,Apparel,1,84.69,88.15,51.92,1,993
SKU-000054,Apparel,2,91.08,86.74,51.92,0,533
SKU-000054,Apparel,3,90.32,102.66,51.92,0,840
SKU-000054,Apparel,4,94.25,98.78,51.92,0,629
SKU-000054,Apparel,5,96.86,101.94,51.92,0,640
SKU-000054,Apparel,6,75.06,87.08,51.92,0,839
SKU-000054,Apparel,7,90.11,101.56,51.92,0,804
SKU-000054,Apparel,8,105.33,87.87,51.92,0,561
SKU-000054,Apparel,9,86.85,90.74,51.92,0,789
SKU-000054,Apparel,10,95.25,86.69,51.92,0,550
SKU-000054,Apparel,11,96.97,90.14,51.92,0,559
SKU-000054,Apparel,12,101.25,103.93,51.92,0,607
